# NROWS=4000 NCOLS=4 PARSER=%d,%d,%d,%d
1.000000000000000000e+00,8.578578578578579042e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.588588588588588757e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.598598598598598472e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.608608608608608187e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.618618618618617902e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.628628628628627617e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.638638638638639067e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.648648648648648782e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.658658658658658497e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.668668668668668212e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.678678678678677927e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.688688688688687642e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.698698698698699092e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.708708708708708807e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.718718718718718522e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.728728728728728237e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.738738738738737952e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.748748748748749401e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.758758758758759116e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.768768768768768831e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.778778778778778547e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.788788788788788262e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.798798798798797977e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.808808808808809426e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.818818818818819141e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.828828828828828856e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.838838838838838571e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.848848848848848286e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.858858858858858001e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.868868868868869451e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.878878878878879166e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.888888888888888881e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.898898898898898596e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.908908908908908311e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.918918918918918026e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.928928928928929476e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.938938938938939191e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.948948948948948906e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.958958958958958621e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.968968968968968336e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.978978978978978051e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.988988988988989501e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.998998998998999216e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.009009009009008931e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.019019019019018646e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.029029029029028361e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.039039039039038076e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.049049049049049526e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.059059059059059241e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.069069069069068956e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.079079079079078671e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.089089089089088386e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.099099099099098101e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.109109109109109551e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.119119119119119266e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.129129129129128981e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.139139139139138696e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.149149149149148411e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.159159159159158126e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.169169169169169575e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.179179179179179290e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.189189189189189005e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.199199199199198720e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.209209209209208435e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.219219219219218150e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.229229229229229600e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.239239239239239315e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.249249249249249030e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.259259259259258745e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.269269269269268460e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.279279279279279910e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.289289289289289625e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.299299299299299340e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.309309309309309055e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.319319319319318770e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.329329329329328485e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.339339339339339935e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.349349349349349650e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.359359359359359365e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.369369369369369080e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.379379379379378795e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.389389389389388510e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.399399399399399960e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.409409409409409675e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.419419419419419390e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.429429429429429105e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.439439439439438820e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.449449449449448535e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.459459459459459985e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.469469469469469700e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.479479479479479415e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.489489489489489130e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.499499499499498845e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.509509509509508560e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.519519519519520009e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.529529529529529724e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.539539539539539439e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.549549549549549154e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.559559559559558869e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.569569569569568585e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.579579579579580034e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.589589589589589749e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.599599599599599464e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.609609609609609179e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.619619619619618894e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.629629629629628609e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.639639639639640059e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.649649649649649774e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.659659659659659489e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.669669669669669204e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.679679679679678919e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.689689689689688634e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.699699699699700084e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.709709709709709799e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.719719719719719514e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.729729729729729229e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.739739739739738944e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.749749749749750394e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.759759759759760109e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.769769769769769824e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.779779779779779539e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.789789789789789254e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.799799799799798969e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.809809809809810419e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.819819819819820134e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.829829829829829849e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.839839839839839564e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.849849849849849279e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.859859859859858994e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.869869869869870443e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.879879879879880158e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.889889889889889873e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.899899899899899589e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.909909909909909304e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.919919919919919019e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.929929929929930468e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.939939939939940183e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.949949949949949898e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.959959959959959613e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.969969969969969328e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.979979979979979043e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.989989989989990493e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000021e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000021e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.989989989989990493e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.979979979979980778e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.969969969969969328e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.959959959959959613e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.949949949949949898e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.939939939939940183e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.929929929929930468e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.919919919919920753e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.909909909909909304e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.899899899899899589e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.889889889889889873e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.879879879879880158e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.869869869869870443e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.859859859859860728e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.849849849849849279e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.839839839839839564e-03,0.000000000000000000e+00,1.000000000000000000e+00
